step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
648,CASH_OUT,16489.701051723885,C0001106,81342.55606523169,64852.85501350781,M0001106,76340.51093582445,92830.21198754833,0,0
261,CASH_OUT,8307.70333690862,C0001107,90506.70516380829,82199.00182689968,M0001107,34989.6491708092,43297.35250771782,0,0
157,TRANSFER,70.93283665224335,C0001108,27652.7759115186,27581.84307486636,M0001108,14677.93210387316,14748.864940525404,0,0
47,PAYMENT,11828.029158697986,C0001109,12873.380938473156,1045.3517797751701,M0001109,9435.354729180246,21263.383887878234,0,0
324,PAYMENT,1285.1002934554656,C0001110,24785.01138759348,23499.911094138013,M0001110,11244.59834008431,12529.698633539776,0,0
685,CASH_OUT,6119.730396731131,C0001111,57772.16410191356,51652.433705182426,M0001111,95002.34196775885,101122.07236448998,0,0
130,DEBIT,4026.8012445079935,C0001112,91872.82564955315,87846.02440504516,M0001112,95175.12551778358,99201.92676229158,0,0
411,TRANSFER,3848.1100424944148,C0001113,58253.58111985062,54405.471077356204,M0001113,96875.64454053433,100723.75458302874,0,0
95,PAYMENT,6327.8462594731445,C0001114,91962.13008359965,85634.28382412651,M0001114,30248.886855282643,36576.733114755785,0,0
627,PAYMENT,1160.8046288664912,C0001115,77003.70236912191,75842.89774025542,M0001115,19161.4420547873,20322.246683653793,0,0
292,CASH_IN,865.9675073046421,C0001116,59838.94641678093,58972.97890947628,M0001116,98091.44729162715,98957.41479893179,0,0
283,CASH_OUT,5276.50850328909,C0001117,2179.85092633296,0.0,M0001117,98826.40901234683,104102.91751563593,0,0
69,DEBIT,1716.532286319528,C0001118,33307.576787614125,31591.044501294597,M0001118,7835.044195031537,9551.576481351065,0,0
660,TRANSFER,18238.727411608343,C0001119,5745.955722490626,0.0,M0001119,75252.8100377616,93491.53744936995,0,0
11,PAYMENT,3002.94791978408,C0001120,32224.235027402836,29221.287107618755,M0001120,28866.3961312828,31869.34405106688,0,0
254,CASH_IN,591.6491631522049,C0001121,6233.349815844081,5641.700652691876,M0001121,90929.87444150288,91521.52360465509,0,0
550,CASH_OUT,5788.8691174594405,C0001122,16781.586145006244,10992.717027546803,M0001122,8922.50160542336,14711.3707228828,0,0
134,CASH_OUT,1827.564364350536,C0001123,41068.59162424089,39241.027259890354,M0001123,88857.77358366772,90685.33794801825,0,0
712,TRANSFER,804.2922949255536,C0001124,51488.47454329807,50684.18224837252,M0001124,262.126591856271,1066.4188867818245,0,0
23,PAYMENT,2748.0346457443547,C0001125,21714.168829285485,18966.13418354113,M0001125,52197.78730189087,54945.821947635224,0,0
346,TRANSFER,16652.149361104144,C0001126,73257.7379257989,56605.58856469475,M0001126,33556.38475011332,50208.534111217465,0,0
302,TRANSFER,2650.301960913341,C0001127,59036.462186701974,56386.16022578863,M0001127,42733.37536641052,45383.67732732386,0,0
363,CASH_IN,2133.447035346504,C0001128,69176.05307632778,67042.60604098128,M0001128,43378.45712659727,45511.90416194378,0,0
396,CASH_OUT,2939.5140168533867,C0001129,73276.56810934133,70337.05409248795,M0001129,65360.315913568666,68299.82993042206,0,0
218,DEBIT,60.94849511553957,C0001130,72692.03385810235,72631.0853629868,M0001130,2309.712330662872,2370.6608257784114,0,0
141,CASH_OUT,714.1671196868607,C0001131,93623.3901196853,92909.22299999844,M0001131,69136.41082524293,69850.57794492978,0,0
616,CASH_OUT,9474.76560897179,C0001132,23722.033391466703,14247.267782494913,M0001132,2219.8129030532755,11694.578512025066,0,0
210,CASH_IN,19091.391181771825,C0001133,27015.563923126818,7924.1727413549925,M0001133,18527.37603275134,37618.76721452316,0,0
623,DEBIT,859.5288631099927,C0001134,9420.106800215066,8560.577937105074,M0001134,60674.165155634495,61533.694018744485,0,0
616,PAYMENT,3834.160409116752,C0001135,59258.63574311031,55424.475333993556,M0001135,8643.743594196085,12477.904003312837,0,0
683,DEBIT,16956.25017569744,C0001136,39518.550763786545,22562.300588089103,M0001136,99090.36591531952,116046.61609101696,0,0
460,PAYMENT,851.4592803841058,C0001137,49619.888066776286,48768.42878639218,M0001137,78438.4088171975,79289.86809758161,0,0
356,DEBIT,1030.8767540951053,C0001138,16982.14577141398,15951.269017318875,M0001138,70566.59268079157,71597.46943488668,0,0
324,TRANSFER,13073.916486489752,C0001139,64906.02505713831,51832.108570648554,M0001139,26768.100627081494,39842.017113571244,0,0
133,DEBIT,6115.568242934612,C0001140,61901.93606394512,55786.367821010506,M0001140,4856.489226695359,10972.05746962997,0,0
127,CASH_IN,824.176797888004,C0001141,26478.442693201952,25654.265895313947,M0001141,97878.09961771508,98702.27641560309,0,0
106,PAYMENT,2500.1923338878532,C0001142,46541.669042607406,44041.47670871955,M0001142,14784.827996006255,17285.02032989411,0,0
604,CASH_OUT,289.5755579247301,C0001143,89430.09381072798,89140.51825280325,M0001143,83056.73414164447,83346.3096995692,0,0
378,CASH_IN,2834.0841886355133,C0001144,77349.90343257986,74515.81924394434,M0001144,19751.741350973207,22585.82553960872,0,0
51,PAYMENT,7523.17138498476,C0001145,22694.387676333172,15171.216291348412,M0001145,37409.53669601641,44932.70808100117,0,0
29,PAYMENT,4036.868355231786,C0001146,87885.48524996034,83848.61689472856,M0001146,69358.95904018845,73395.82739542023,0,0
462,CASH_OUT,5212.702383894342,C0001147,6731.297342154286,1518.5949582599433,M0001147,94536.48914811268,99749.19153200703,0,0
296,TRANSFER,1978.7136117086268,C0001148,41392.85660554123,39414.142993832604,M0001148,1978.2356080236596,3956.949219732286,0,0
297,CASH_IN,880.082881582305,C0001149,8011.822753739606,7131.739872157301,M0001149,26076.81578812826,26956.898669710565,0,0
726,CASH_OUT,66.01729536383209,C0001150,92421.41941864885,92355.40212328502,M0001150,76496.56918637233,76562.58648173616,0,0
407,CASH_OUT,8610.579688552967,C0001151,4070.2441820043346,0.0,M0001151,17339.383488962103,25949.96317751507,0,0
613,TRANSFER,5062.006350403758,C0001152,15124.029610791202,10062.023260387443,M0001152,11145.51188158961,16207.518231993366,0,0
405,CASH_IN,1302.4182380521236,C0001153,91503.99438365512,90201.576145603,M0001153,4618.471144688485,5920.889382740608,0,0
346,CASH_OUT,2710.1537262351403,C0001154,58215.764490062924,55505.61076382778,M0001154,50248.99951803915,52959.15324427429,0,0
622,TRANSFER,8083.402099147625,C0001155,79518.79750962659,71435.39541047896,M0001155,76773.36513707256,84856.76723622018,0,0
420,CASH_IN,3868.535459124363,C0001156,1640.6760261795105,0.0,M0001156,96173.45646927113,100041.9919283955,0,0
182,DEBIT,1784.5168247382549,C0001157,41909.50705553172,40124.99023079347,M0001157,26748.5949235037,28533.111748241954,0,0
1,PAYMENT,1554.3066876515184,C0001158,98446.56302742807,96892.25633977655,M0001158,12137.240159137174,13691.546846788693,0,0
567,TRANSFER,1227.0354266560662,C0001159,57981.90660301559,56754.87117635952,M0001159,40255.32731655488,41482.36274321095,0,0
371,PAYMENT,8678.68844268927,C0001160,84968.27885999187,76289.5904173026,M0001160,5544.0301444657725,14222.718587155043,0,0
661,DEBIT,4359.699064908161,C0001161,96355.94768968788,91996.24862477972,M0001161,33135.96517246592,37495.66423737408,0,0
431,CASH_OUT,6174.8612301603,C0001162,68504.05090224066,62329.18967208036,M0001162,64307.99904961604,70482.86027977635,0,0
309,CASH_OUT,9834.867611676797,C0001163,32763.046169318077,22928.17855764128,M0001163,16816.602357360644,26651.46996903744,0,0
137,CASH_IN,21661.11921415001,C0001164,30860.693427113383,9199.574212963373,M0001164,63187.67510068914,84848.79431483915,0,0
202,TRANSFER,1434.9687905108635,C0001165,7127.740787646797,5692.771997135933,M0001165,97194.90375882149,98629.87254933234,0,0
436,TRANSFER,997.760696417724,C0001166,42777.21020060995,41779.44950419223,M0001166,86419.99195019898,87417.7526466167,0,0
313,CASH_IN,3099.4681925822542,C0001167,91538.94156218805,88439.4733696058,M0001167,35683.48545829877,38782.95365088102,0,0
117,PAYMENT,178.5052255793949,C0001168,47806.24265939808,47627.737433818686,M0001168,42149.62834427052,42328.13356984991,0,0
666,CASH_OUT,7844.3088982014915,C0001169,91099.49101267809,83255.1821144766,M0001169,41932.07002809276,49776.37892629425,0,0
575,CASH_OUT,10760.491248462135,C0001170,81714.19332282389,70953.70207436176,M0001170,85990.08903831615,96750.58028677828,0,0
244,TRANSFER,5792.443651002844,C0001171,98418.71132899467,92626.26767799183,M0001171,99382.70722288742,105175.15087389026,0,0
537,TRANSFER,1559.839839998379,C0001172,94769.5281892063,93209.68834920792,M0001172,82589.56818095743,84149.40802095582,0,0
602,CASH_IN,657.1279083723656,C0001173,70648.32690529896,69991.1989969266,M0001173,55811.817809807195,56468.94571817956,0,0
75,DEBIT,2407.5008126628454,C0001174,87121.72868759748,84714.22787493464,M0001174,9736.604077488331,12144.104890151177,0,0
386,PAYMENT,8958.865961768684,C0001175,74807.77016323757,65848.90420146889,M0001175,95448.41486595687,104407.28082772555,0,0
210,DEBIT,2137.233236512235,C0001176,70339.45146422178,68202.21822770954,M0001176,86004.58002180676,88141.813258319,0,0
475,DEBIT,174.27506637867987,C0001177,71555.95778978022,71381.68272340154,M0001177,84141.08487371143,84315.35994009011,0,0
418,TRANSFER,1602.9576594834218,C0001178,72104.3675357962,70501.40987631278,M0001178,39181.789431320816,40784.74709080424,0,0
347,TRANSFER,22998.72965732158,C0001179,37941.90118615485,14943.17152883327,M0001179,44717.13786004954,67715.86751737111,0,0
529,TRANSFER,5645.389784980044,C0001180,42356.241605258416,36710.851820278374,M0001180,11966.177707506575,17611.567492486618,0,0
640,DEBIT,11555.850695208994,C0001181,29407.11591730443,17851.265222095433,M0001181,93787.29837169388,105343.14906690287,0,0
179,PAYMENT,7455.28122443679,C0001182,14826.057567132944,7370.776342696155,M0001182,94323.43632666425,101778.71755110104,0,0
182,TRANSFER,3879.444051284315,C0001183,45844.34003341924,41964.89598213493,M0001183,25444.126786072953,29323.570837357267,0,0
664,CASH_OUT,804.8880743447224,C0001184,89994.92892722826,89190.04085288354,M0001184,69600.7810973377,70405.66917168243,0,0
25,PAYMENT,2143.4983482184716,C0001185,65126.470661782885,62982.972313564416,M0001185,20348.973741373644,22492.472089592116,0,0
180,CASH_OUT,4382.228775692546,C0001186,5618.035971811119,1235.8071961185733,M0001186,39294.70803681785,43676.936812510394,0,0
710,PAYMENT,10225.484591844806,C0001187,81119.99445646521,70894.5098646204,M0001187,30238.137208477077,40463.62180032188,0,0
501,TRANSFER,1564.4869215382232,C0001188,93540.15272175004,91975.66580021182,M0001188,38959.09976972691,40523.58669126513,0,0
161,CASH_IN,646.1425698675322,C0001189,82942.24399867706,82296.10142880953,M0001189,30897.270854268,31543.413424135535,0,0
177,TRANSFER,4091.6512175163625,C0001190,72754.14141557469,68662.49019805832,M0001190,34529.132565762855,38620.783783279214,0,0
285,DEBIT,970.9660695238683,C0001191,15012.039581332148,14041.07351180828,M0001191,79106.02604755788,80076.99211708175,0,0
63,DEBIT,4712.682920020716,C0001192,34899.98922525881,30187.306305238097,M0001192,30002.7141592752,34715.397079295915,0,0
662,PAYMENT,1529.3757876706932,C0001193,56528.68883480303,54999.31304713234,M0001193,81469.54644136001,82998.92222903071,0,0
666,DEBIT,1313.081008959229,C0001194,7686.077937838953,6372.996928879725,M0001194,56792.21786437571,58105.298873334934,0,0
156,TRANSFER,2547.3058169020337,C0001195,10627.021413578486,8079.715596676453,M0001195,78044.47715819217,80591.7829750942,0,0
469,CASH_OUT,4497.066766780149,C0001196,93425.39220111498,88928.32543433484,M0001196,91889.06504534707,96386.13181212722,0,0
49,TRANSFER,3940.781430900699,C0001197,70269.11932759837,66328.33789669767,M0001197,13842.495050784919,17783.276481685618,0,0
84,PAYMENT,1403.4295288928936,C0001198,27508.704605127554,26105.27507623466,M0001198,34389.025092200594,35792.454621093486,0,0
361,DEBIT,11087.39188938868,C0001199,32736.030976134778,21648.639086746098,M0001199,5555.749580856295,16643.141470244977,0,0
689,CASH_OUT,582.0060338696127,C0001200,38442.93042801694,37860.924394147325,M0001200,40691.003490902214,41273.00952477183,0,0
148,CASH_IN,201.33763234256168,C0001201,7507.129257871692,7305.79162552913,M0001201,23740.293072104578,23941.63070444714,0,0
630,CASH_OUT,4615.396981583954,C0001202,73917.6998714428,69302.30288985885,M0001202,57167.86153592761,61783.25851751156,0,0
342,CASH_OUT,658.5633407661951,C0001203,17683.401209120562,17024.837868354367,M0001203,78338.98529023728,78997.54863100348,0,0
476,TRANSFER,3514.8848176140186,C0001204,80512.00248207101,76997.117664457,M0001204,48636.59777128858,52151.482588902596,0,0
63,CASH_IN,15159.210730567866,C0001205,84587.24297769336,69428.03224712549,M0001205,33362.255693826184,48521.46642439405,0,0
701,PAYMENT,5996.257692854507,C0001206,63843.41774274641,57847.1600498919,M0001206,15255.636586964505,21251.89427981901,0,0
360,PAYMENT,4804.5655842897395,C0001207,76985.49433989132,72180.92875560158,M0001207,2683.015082510365,7487.580666800104,0,0
561,CASH_OUT,4276.039603121846,C0001208,17183.516668604338,12907.477065482492,M0001208,67788.30112816245,72064.34073128429,0,0
327,CASH_OUT,989.4460448103711,C0001209,57593.89826706368,56604.45222225331,M0001209,3054.579373549071,4044.025418359442,0,0
736,DEBIT,2833.8752374229243,C0001210,67679.93144461313,64846.05620719021,M0001210,92083.86129235956,94917.73652978249,0,0
141,CASH_IN,2096.7313410921356,C0001211,66156.05808542778,64059.326744335645,M0001211,59423.002514841806,61519.73385593394,0,0
215,CASH_OUT,15295.951263789964,C0001212,11728.987764318077,0.0,M0001212,35329.53166521311,50625.482929003076,0,0
435,DEBIT,1387.4722571583811,C0001213,34438.24624800381,33050.773990845424,M0001213,4191.35903577651,5578.83129293489,0,0
723,CASH_IN,3188.7172562459386,C0001214,32503.752148233656,29315.034891987718,M0001214,41348.65527904017,44537.37253528611,0,0
318,PAYMENT,13909.50883373619,C0001215,57252.687259690836,43343.17842595465,M0001215,86729.95347085223,100639.46230458842,0,0
32,DEBIT,7783.768424647127,C0001216,76523.71288677532,68739.94446212819,M0001216,96982.33378530045,104766.10220994758,0,0
670,CASH_IN,16693.259751417365,C0001217,57059.036617021375,40365.77686560401,M0001217,8492.838530256253,25186.098281673618,0,0
285,DEBIT,4686.681409518495,C0001218,75482.74386516542,70796.06245564693,M0001218,77713.81074680353,82400.49215632203,0,0
305,CASH_OUT,2030.7281086197042,C0001219,9896.759669900812,7866.031561281107,M0001219,25835.761511840792,27866.489620460496,0,0
429,TRANSFER,8762.206557884148,C0001220,87813.86908672773,79051.66252884359,M0001220,37943.68992677218,46705.89648465633,0,0
477,PAYMENT,1722.7175087332319,C0001221,53661.706936425966,51938.98942769274,M0001221,54767.25604910465,56489.97355783788,0,0
286,CASH_OUT,900.2574881165505,C0001222,3749.866046717287,2849.6085586007366,M0001222,99472.87692291528,100373.13441103183,0,0
144,CASH_OUT,6125.791775764186,C0001223,64321.300302242635,58195.50852647845,M0001223,20881.489765928807,27007.281541692995,0,0
424,CASH_IN,5093.772562480954,C0001224,51734.71873630755,46640.946173826596,M0001224,13049.838327285712,18143.610889766664,0,0
19,DEBIT,10557.712649628917,C0001225,22036.956884856496,11479.24423522758,M0001225,59497.69864795068,70055.4112975796,0,0
18,PAYMENT,16340.955097566728,C0001226,76442.54586113547,60101.59076356874,M0001226,85304.899775812,101645.85487337872,0,0
590,CASH_OUT,9731.46666516398,C0001227,93356.825120798,83625.35845563402,M0001227,64821.5797878694,74553.04645303338,0,0
371,CASH_IN,309.4929645532351,C0001228,32268.34538435058,31958.852419797346,M0001228,34757.64012754567,35067.1330920989,0,0
175,PAYMENT,5460.866810336279,C0001229,49391.5682816369,43930.70147130062,M0001229,97698.25678958872,103159.12359992499,0,0
194,DEBIT,7679.367166931079,C0001230,12817.499869842908,5138.132702911829,M0001230,99503.20846408792,107182.57563101899,0,0
502,CASH_OUT,20067.157909853915,C0001231,92979.97237048161,72912.8144606277,M0001231,77064.91027768476,97132.06818753868,0,0
113,CASH_OUT,2347.3092762599335,C0001232,31879.605961923295,29532.29668566336,M0001232,80241.62989195151,82588.93916821145,0,0
114,CASH_OUT,930.9346121446728,C0001233,19478.468369952585,18547.533757807912,M0001233,76084.16625168781,77015.10086383249,0,0
222,PAYMENT,9584.337169627564,C0001234,47842.86767694554,38258.53050731798,M0001234,25766.09580054445,35350.43297017201,0,0
678,PAYMENT,1909.7201291592517,C0001235,4328.248950118074,2418.5288209588225,M0001235,15026.413884538259,16936.13401369751,0,0
644,PAYMENT,4559.027724324724,C0001236,25283.683122640487,20724.655398315765,M0001236,55435.350475831394,59994.37820015612,0,0
264,PAYMENT,2470.619095053188,C0001237,6765.773649141082,4295.154554087894,M0001237,95414.61976365645,97885.23885870964,0,0
55,CASH_IN,2573.551268891677,C0001238,12737.115449419978,10163.564180528301,M0001238,87829.22892223847,90402.78019113015,0,0
643,TRANSFER,6592.514666699809,C0001239,11215.755086586809,4623.240419887,M0001239,10685.97354907056,17278.48821577037,0,0
458,CASH_IN,2242.9732315215533,C0001240,87241.99550179573,84999.02227027417,M0001240,5699.116652018343,7942.089883539897,0,0
162,CASH_OUT,5905.761144936317,C0001241,93043.4848034628,87137.72365852648,M0001241,87377.07877732396,93282.83992226027,0,0
380,CASH_IN,72.16049497991251,C0001242,47452.2165780146,47380.05608303469,M0001242,61301.50722099382,61373.66771597374,0,0
87,DEBIT,1962.6016966290172,C0001243,63041.70878533453,61079.10708870551,M0001243,30432.104108857384,32394.705805486403,0,0
55,PAYMENT,1921.2881591498312,C0001244,69590.18972629984,67668.90156715001,M0001244,56176.81489082016,58098.10304996999,0,0
